name,rooms,area,district,floor,uprice,sprice,age
南洋博仕欣居,5,133.41,133,14,44974,600,12
延北小区,2,54.0,146,5,63888,345,24
锦华花园,5,120.42,28,5,62282,750,20
罗阳七村,3,62.32,104,6,51347,320,22
兴南花园,4,117.28,81,24,69918,820,22
东兰小区,3,66.1,40,6,54462,360,28
铁路新村(杨浦),2,50.27,16,6,67634,340,30
杉林新月环林东路875弄,4,84.89,3,18,61255,520,11
张江汤臣豪园(三期),4,89.35,71,11,83939,750,6
甘泉一村,1,25.88,122,5,54095,140,64
远洋新村,2,39.87,14,5,72736,290,38
盛大金磐,5,264.13,166,47,109794,2900,12
爱俪轩,1,50.19,169,38,78700,395,19
金桥新家园,4,100.45,154,20,55749,560,17
太浜巷小区,3,62.22,22,6,69913,435,28
上虹新村,3,76.07,157,6,53240,405,21
静安新城十区,3,65.72,170,6,53256,350,20
凌云新村,2,49.07,29,6,54004,265,23
梧桐城邦大公馆,2,68.87,53,10,72310,498,6
浦江世博家园二街坊,6,124.63,113,14,43328,540,11
西宝兴路949弄,2,40.52,25,6,51826,210,28
世博花园,7,194.23,180,20,89069,1730,13
祁连二村,3,66.36,4,6,45207,300,23
培花七村,2,56.65,28,7,55604,315,22
星河世纪城,4,115.88,127,24,61270,710,9
蓝高小区,2,42.43,49,6,67876,288,26
申立苑,4,109.02,112,11,77967,850,17
尊园,5,147.22,73,37,98492,1450,14
华东花苑,3,71.4,5,7,53221,380,20
康平小区,2,44.4,72,6,52927,235,30
恒盛鼎城华公馆,4,89.0,103,16,54831,488,6
控江五村,1,34.12,181,4,52168,178,60
博爱家园,5,124.94,7,6,68833,860,15
虹一小区,3,50.8,142,6,67913,345,39
延长中路451弄,3,53.9,55,6,68645,370,31
西二小区,2,46.56,89,6,67869,316,34
武宁小城,3,66.37,106,28,61774,410,20
吉浦路615弄,2,48.52,178,6,52555,255,23
曹杨五村(芙蓉园),3,67.72,91,6,63496,430,28
上南三村,3,49.72,7,6,61946,308,33
芷江中路493弄,3,55.83,145,7,62690,350,25
万邦都市花园,5,97.69,28,6,80356,785,17
好世凤凰城,4,94.4,173,4,56144,530,13
怡福苑,5,102.61,16,23,61397,630,12
金鹿公寓,6,134.5,39,8,63197,850,24
竹园高层,4,79.23,118,26,74466,590,25
竹园新村(浦东),2,42.23,118,6,80511,340,30
金沙嘉年华,5,147.05,161,6,52363,770,13
华敏世纪广场,5,151.53,158,21,93710,1420,16
公交新村,2,47.72,171,5,62866,300,22
纯翠苑,4,94.57,3,6,67146,635,16
闻喜路1223弄,1,33.68,72,6,48990,165,26
控江西三村,2,41.0,181,5,58536,240,13
东方巴黎,6,158.55,143,37,105960,1680,17
罗城小区,3,65.95,5,6,64594,426,20
协昌小区,3,84.4,183,24,70853,598,23
新闸路278号,2,33.27,19,7,87165,290,41
金丽广场,5,136.6,123,24,67349,920,21
斜土路2200弄,2,35.99,73,6,65295,235,30
爱中爱华公寓,4,86.42,1,19,63642,550,20
龙山新村,2,40.56,1,6,70266,285,40
康瞿小区,2,38.32,79,20,85855,329,27
仁恒滨江园,6,221.84,166,10,99981,2218,18
强生古北花园,5,158.92,39,17,97533,1550,10
香榭丽花园,5,147.71,118,32,91395,1350,16
汪家井小区,3,51.89,122,6,53960,280,30
东方城市花园(二期),5,152.74,49,24,69398,1060,12
海虹小区,1,36.77,25,6,67990,250,32
密三小区,2,39.53,89,6,65772,260,36
长白三村,2,42.13,181,4,59340,250,24
田林十四村,1,33.81,123,6,84294,285,30
三门路358弄,3,68.14,16,7,52098,355,23
曲园,13,740.75,117,3,87478,6480,21
恒盛鼎城华公馆,5,140.23,103,16,61327,860,6
东体小区,2,39.36,89,6,73170,288,35
金鹿大楼,2,45.05,117,29,94339,425,25
太阳都市花园,7,190.0,147,24,78947,1500,18
宁馨小区,1,36.89,164,6,69937,258,25
中远两湾城,3,72.94,12,33,79517,580,16
上海绿城,5,134.55,96,16,86213,1160,10
毕加索小镇(一期)(公寓),4,89.65,44,8,59118,530,7
华山花苑,2,54.81,158,24,105820,580,22
月季园(徐汇),4,77.5,65,6,56387,437,26
商洛小区,1,33.6,25,5,52083,175,59
曹杨五村(杏梅园),2,44.42,91,6,56280,250,27
康宁坊,2,41.36,65,6,65764,272,26
西木小区,1,33.9,81,4,73746,250,59
东方城市花园(二期),4,117.29,49,14,76732,900,11
车站新村(普陀),3,70.38,127,18,53282,375,21
祥东小区(虹口),2,35.32,89,6,62287,220,35
新梅莘苑,5,121.0,137,32,62809,760,12
昌五小区,3,56.24,7,6,60455,340,22
雪野二村,3,75.3,7,16,60026,452,24
八一小区,3,54.0,89,6,68518,370,21
控江二村,2,44.65,80,5,75923,339,44
愉景华庭,3,81.3,2,23,71340,580,10
长宁路1488弄,3,57.94,11,6,53503,310,27
新湖云庭,5,121.34,81,23,76644,930,12
王桥苑,4,87.82,63,6,39854,350,16
长江公寓,2,51.0,19,14,111764,570,78
京州大楼,3,71.4,169,24,92436,660,24
双宝小区,3,48.51,48,18,68027,330,28
龙盛佳苑,2,49.32,165,15,57785,285,6
长乐路683号,1,34.77,143,6,113603,395,40
北宝兴路10弄,3,52.35,164,6,58261,305,32
水韵华庭,5,142.23,53,17,66793,950,12
西南名苑,4,92.87,111,5,39840,370,12
顺馨佳园,2,60.46,63,6,50942,308,8
恒大华城天地苑,5,115.67,3,9,70891,820,15
上海绿城,4,112.0,96,12,86607,970,13
海滨新村,3,65.25,116,5,43678,285,33
康健路120弄,3,55.87,65,6,79649,445,30
大华锦绣华城(十二街区),4,97.0,28,6,74226,720,10
银都新村(8至10区),4,70.1,173,6,43937,308,22
南方城,2,57.92,40,14,89779,520,12
保利叶语(一期)(公寓),4,90.12,172,16,56591,510,5
保利叶语(一期)(公寓),6,125.0,172,16,59600,745,5
玉田新村,1,31.47,89,5,53066,167,60
东航小区,2,33.94,183,4,75132,255,50
煤科公寓,3,70.2,183,20,72649,510,27
金浦小区(塘桥),3,52.11,49,6,73882,385,22
万航小区,1,50.34,11,25,63567,320,22
静安晶华园,5,107.84,108,31,106639,1150,13
国际广场(卢湾),5,153.19,84,29,68542,1050,20
绿地泾南公寓,4,102.41,112,6,79093,810,18
中海馨园,5,145.18,65,18,89544,1300,16
锦秋花园(公寓),2,63.97,4,16,54713,350,10
万景园,5,124.53,161,6,63840,795,14
静安晶华园,5,144.16,108,33,101970,1470,12
奥林匹克花园,3,83.7,15,11,43010,360,9
密二小区,1,36.91,89,6,67732,250,34
共康五村,3,61.16,24,6,52321,320,20
呼玛二村,3,55.04,70,6,50872,280,27
世茂滨江花园,5,206.06,166,61,89779,1850,8
大运盛城,4,112.28,80,28,69914,785,11
狮城花苑,4,91.81,183,6,64263,590,22
控江二村107弄小区,1,36.14,181,5,65024,235,21
安化路413号,1,35.21,11,7,75262,265,27
汇豪天下,5,129.86,166,32,92407,1200,13
云舫小区,3,75.41,26,18,63652,480,28
世界路99弄,3,70.41,10,6,51129,360,22
培花七村,3,57.06,28,6,56607,323,22
阳明新城,3,66.9,42,35,79222,530,20
新时代富嘉花园,4,96.18,40,11,75899,730,9
欧风花都,4,111.34,40,11,64666,720,14
远中风华园(公寓),4,143.05,35,12,124432,1780,6
文兰小区,2,40.82,49,6,68593,280,25
万科城市花园,4,74.78,0,7,47873,358,23
文宝苑,3,71.15,172,5,50597,360,9
明珠苑(浦东),4,76.1,112,6,81471,620,19
新泾一村,2,52.77,27,6,57797,305,33
梅陇二村,3,57.24,104,6,54157,310,29
老西门新苑,6,288.3,132,44,80471,2320,11
星辰园(公寓),4,92.99,98,18,44090,410,12
华富小区,2,50.0,1,7,69000,345,22
龙潭小区,1,35.52,165,6,56306,200,24
柏丽华庭,5,128.64,97,18,42599,548,10
古美西路420弄,2,55.46,40,6,54994,305,22
青春驿站,2,43.05,15,13,54587,235,10
水电路1013弄,1,32.8,25,6,53353,175,27
建工天峰公寓,3,81.37,89,18,76195,620,21
保利西子湾,4,104.11,98,14,43223,450,8
桃林小区,4,107.33,118,24,81990,880,20
江南新村(普陀),2,33.97,106,7,66234,225,26
地杰国际城F欧香四季,4,109.0,77,17,66972,730,11
愉景华庭,4,107.15,2,18,68128,730,12
振安广场,5,157.88,35,23,69673,1100,21
天山路1726弄,3,56.74,11,6,70497,400,29
茗苑,3,80.32,16,7,59138,475,20
交通路3193弄,2,48.96,2,6,59232,290,21
大宁路660弄,3,69.5,55,12,81294,565,22
花苑村桂花园,3,61.52,65,6,61768,380,28
金属新村,4,86.65,25,6,62319,540,22
万佳苑,3,61.39,181,6,62713,385,19
大上海国际花园五区,4,93.57,170,7,61985,580,21
地杰国际城D街坊,4,84.8,77,27,50707,430,8
洛东大楼,1,39.51,164,20,68337,270,31
双辽新村,2,53.82,171,7,66889,360,26
华敏世纪广场,5,138.72,158,26,76412,1060,16
阳光二村,2,49.05,112,6,59123,290,23
共富一村,2,51.37,23,6,43799,225,20
景峰苑,3,52.21,165,6,55544,290,22
仁恒滨江园,6,257.68,166,32,89257,2300,14
百乐门小区,2,47.54,169,11,85191,405,39
一品漫城(一期)(公寓),5,133.25,113,5,62288,830,9
彭五小区,2,56.83,72,5,52085,296,35
市光三村,3,57.01,10,6,52622,300,24
高荣小区,2,60.08,90,24,76564,460,26
天天花园,4,137.28,79,32,71751,985,20
九歌上郡,4,84.63,170,12,74441,630,11
汇龙新城,5,143.69,17,33,101607,1460,15
眉州路515弄,2,39.26,9,7,58583,230,29
新凯家园,3,79.33,111,11,35043,278,8
控江路1203号,3,75.15,42,18,59214,445,22
大西小区,2,33.47,89,5,61248,205,41
申峰大厦,2,64.52,73,26,85244,550,12
平吉一村,3,66.94,40,6,52435,351,22
德华一村,3,68.26,38,6,39994,273,23
凌兆新村(凌兆路711弄),2,50.86,3,6,52890,269,18
祁连二村,3,68.61,4,6,41539,285,23
龙吴路9弄,1,33.82,1,6,75399,255,31
民星二村,2,42.32,10,6,50803,215,27
东体育会路401弄,3,72.96,89,6,70038,511,35
桃林小区,4,96.43,118,18,81924,790,18
大二小区,2,32.66,89,6,56644,185,44
尚东国际名园,5,113.17,3,8,83060,940,10
美兰湖岭域,5,90.25,130,6,43213,390,7
环镇北路400弄,3,54.93,54,6,47332,260,22
荣乐二村,4,70.27,100,6,36288,255,31
彭五小区,2,39.86,72,5,55193,220,39
恒大华城长清苑,4,93.23,3,6,64356,600,17
一品漫城(一期)(公寓),3,90.68,113,13,57344,520,9
鹤庆苑,3,90.92,133,6,41794,380,17
翠竹苑,3,63.0,3,6,55555,350,20
东上海中心,3,85.97,181,24,79097,680,9
东旺名苑,5,104.65,3,11,66889,700,7
江南新村(徐汇),3,45.77,81,5,64452,295,63
控江西三村,3,50.92,181,6,58915,300,18
佳安公寓,5,167.37,73,34,59747,1000,17
锦泰苑(徐汇),3,69.51,29,6,53949,375,22
金港花园(公寓),5,137.25,111,14,33515,460,10
春申府邸,4,97.5,137,6,47692,465,10
番禺大厦,2,70.66,82,29,72176,510,18
象屿名城,4,90.63,15,14,49652,450,6
长白三村,3,62.9,181,6,57233,360,38
桂林苑,4,83.3,119,6,55222,460,22
慧芝湖花园,6,184.83,55,23,89271,1650,10
黑山小区,2,43.94,10,6,59171,260,31
世茂滨江花园,5,232.56,166,60,92449,2150,8
宝虹公寓,5,133.59,155,7,62130,830,19
欧九小区,2,55.31,180,6,66895,370,32
东渡名人大厦,2,48.46,89,21,61906,300,14
海滨三村,2,49.39,116,5,44543,220,37
江中公寓,5,102.83,99,6,36954,380,39
莘梓苑,5,116.87,137,5,64173,750,16
通河四村,2,44.0,150,6,50000,220,28
天馨花园(公寓),4,114.14,97,12,42053,480,8
名嘉新苑,5,119.08,3,18,61135,728,10
兆嘉园,5,132.53,1,21,72436,960,17
同济华城,2,66.32,40,17,72376,480,11
北茶园,2,41.18,16,6,72365,298,19
云福大厦,5,137.27,81,24,71392,980,18
打浦路480弄,2,48.53,79,5,63878,310,38
东源名都,4,105.06,179,14,57110,600,6
古北国际花园,4,147.06,39,32,91799,1350,11
鎏园,5,117.37,115,14,56232,660,9
中远两湾城,5,139.48,12,33,63808,890,16
和合新村,2,52.86,77,6,55807,295,11
宝钢三村,3,49.11,116,6,45204,222,36
控江西三村,3,41.0,181,6,60975,250,18
东方明珠大宁公寓,4,109.37,55,25,64002,700,19
桃浦六村绿春苑,3,62.2,103,6,39389,245,23
象源丽都,5,132.38,161,11,63075,835,13
虹桥乐庭,5,147.23,73,28,101881,1500,12
眉州路515弄,1,39.3,9,7,66157,260,29
博爱家园,3,64.24,7,6,70049,450,16
精文城上城,6,203.1,145,28,72870,1480,13
逸兴家园,6,124.16,115,9,45505,565,15
香楠小区,3,62.75,71,6,60557,380,22
祁连二村,4,91.92,4,6,41884,385,21
宝石公寓,3,79.8,39,6,72681,580,26
金地格林世界(卢尔公寓),4,99.17,38,18,44368,440,11
寿昌坊,3,50.78,65,6,63016,320,31
南天大楼,3,65.29,73,18,88834,580,22
张江汤臣豪园(二期),5,137.26,71,11,65568,900,10
金东名苑,4,86.0,154,14,72674,625,10
徐家汇花园,5,127.0,73,31,86614,1100,13
凌云新村,3,61.7,29,6,55105,340,23
奥林匹克花园,4,90.2,15,13,45121,407,8
靖宇家园,5,113.52,181,17,69415,788,11
锦博苑,3,79.52,28,6,74195,590,10
宏润花园,4,99.73,1,32,99268,990,12
民华小区,3,54.09,110,6,56387,305,28
东方家园,4,122.04,16,9,68010,830,12
新湖云庭,4,121.05,81,23,76001,920,12
上海知音苑,4,102.19,160,6,83178,850,16
贝越水岸名邸,4,101.22,63,8,52361,530,10
奥林匹克花园,3,73.47,15,16,42194,310,10
平江路273弄,8,141.39,73,2,137916,1950,21
菊泉新城(陆翔路358弄),3,70.81,172,6,45191,320,12
新德公寓(浦东),3,64.39,63,6,41155,265,24
法华镇路878弄,3,44.55,82,6,61728,275,29
弘辉名苑,5,129.69,8,22,89444,1160,12
万兆家园(一期),4,83.72,0,6,58528,490,17
松苑小区,3,64.65,181,7,57231,370,22
地杰国际城F欧香四季,5,124.71,77,18,64148,800,11
民乐一村,4,75.72,100,6,37638,285,33
宜川六村,2,43.37,122,7,45423,197,32
华润外滩九里,6,270.94,182,24,143205,3880,6
曲阳林云小区,3,61.42,89,6,65125,400,29
港驳小区,3,56.28,49,6,70717,398,32
漕溪四村,4,73.74,1,6,78383,578,31
天际花园,5,176.82,73,29,83700,1480,16
靖宇东路85弄,3,87.93,181,6,59137,520,22
今日丽园,6,180.36,82,28,81281,1466,14
地杰国际城E欧泊时光,4,99.4,77,18,61871,615,10
斜土路486弄,3,40.65,17,7,79950,325,33
未来域,4,92.06,3,18,69519,640,11
玉兰花苑,5,154.43,73,25,77705,1200,25
天山河畔花园,5,141.59,56,24,81220,1150,12
霍兰公寓,3,82.08,9,24,67007,550,23
漕溪四村,3,42.81,1,6,74748,320,35
裕德大厦,3,95.61,73,24,89948,860,20
肇周路417号,4,66.39,132,6,79831,530,37
佳龙花园,5,127.1,181,18,77891,990,13
越富豪庭,4,121.42,49,20,71652,870,11
申亚新华府,6,205.5,82,30,87591,1800,15
锦秋花园(别墅),5,205.32,4,3,42859,880,10
汇豪天下,4,88.93,166,35,106825,950,13
世茂滨江花园,5,237.93,166,49,99987,2379,8
新城盛景园,4,76.76,50,4,38822,298,8
泗东新村,2,40.55,116,5,39457,160,34
淮海鑫城苑,6,202.62,73,6,78965,1600,18
镇宁路545弄,4,96.5,158,6,80829,780,27
石一小区,2,45.76,22,7,60096,275,27
长白三村,2,45.83,181,5,63277,290,35
榆兰新村,2,45.46,14,5,52793,240,60
名都城(公寓),4,156.74,157,16,59844,938,19
汝南街小区,2,54.94,17,7,91008,500,23
长江路28弄,3,55.0,115,6,38181,210,23
怒江新苑,4,84.7,163,6,66115,560,20
君御豪庭,4,117.22,108,37,123699,1450,8
古美西路420弄,4,75.72,40,6,57448,435,21
阳城贵都,3,81.83,165,11,74544,610,7
斜土路2200弄,1,33.17,73,6,69339,230,30
海滨新村,1,35.0,116,5,41428,145,35
上海绿城,5,125.43,96,11,95670,1200,12
惠德新邨,2,41.0,28,6,63414,260,21
古美小区,2,35.2,40,6,64772,228,24
王家堂小区,2,42.96,73,6,84962,365,26
罗马花园,5,187.43,39,18,58688,1100,23
精文城上城,3,70.68,145,18,79230,560,13
毕加索小镇(一期)(公寓),4,93.0,44,8,58064,540,7
长风二村长风馨苑,2,41.78,163,6,62230,260,33
东方城市花园(二期),4,122.16,49,24,77766,950,12
凯旋花苑,4,95.29,73,33,100745,960,16
九州花苑,5,117.72,181,25,58613,690,21
丰庄十四街坊,3,71.09,13,6,50640,360,19
同济蓬莱家园,4,93.79,141,27,102356,960,13
达丰新村,2,35.94,106,6,63717,229,34
益晖新苑,5,108.3,80,17,66389,719,7
经纬观澜弘郡家园(三期),3,63.99,4,14,58602,375,8
大连西路26弄,1,34.0,171,6,117352,399,26
明园森林都市,5,88.44,55,33,84237,745,4
海高二村,2,38.11,52,6,45919,175,23
九歌上郡,3,81.39,170,12,73473,598,11
潍坊八村,2,40.72,121,6,73673,300,32
商洛小区,1,36.38,25,5,53051,193,59
保利叶语(二期)(公寓),6,122.45,172,17,57982,710,4
万立城(公寓),5,103.45,59,29,31899,330,1
眉州路515弄,1,31.95,9,6,65727,210,31
泰富苑,3,79.58,91,5,66599,530,19
新湖明珠城,4,103.58,106,26,88820,920,13
鹏程苑,3,65.17,10,6,62145,405,20
金日世家,4,103.27,141,25,106516,1100,11
万科城市花园,5,125.04,0,5,51983,650,19
华馨小区,3,59.15,11,5,77430,458,30
凤城三村,3,47.64,80,5,54156,258,52
健安坊,3,66.1,65,4,73373,485,26
贵峰苑,6,156.88,173,6,40795,640,12
控江路1455弄,4,72.0,42,6,66666,480,14
黄兴绿园,5,136.32,181,12,70422,960,13
锦悦苑,4,98.18,52,6,41250,405,17
绿厦小区,3,62.08,145,9,72487,450,35
文化佳园,6,143.59,181,11,87053,1250,15
黄山新村,3,62.16,153,6,80276,499,22
凤城三村,3,45.82,80,5,67656,310,6
永馨小区,2,46.79,27,6,59628,279,24
莱阳北小区,3,60.07,154,6,50774,305,24
罗山三村,3,68.88,153,6,52264,360,23
龙腾小区,3,79.0,110,5,59493,470,16
上海绿城,5,125.61,96,13,89164,1120,12
兰园小区,2,55.51,166,6,73860,410,29
科宁公寓,1,43.71,11,24,75497,330,26
江南新村(徐汇),3,62.05,81,5,81869,508,36
金杨新村五街坊,2,48.83,153,6,55293,270,23
苏堤春晓名苑,5,130.31,160,32,86716,1130,12
健乐小区,2,37.55,84,6,125166,470,33
南方城,4,108.94,40,14,73434,800,13
人乐四村,3,50.0,100,6,39200,196,35
平江路49弄,3,44.08,81,5,81669,360,39
士林华苑,4,130.62,147,23,103353,1350,10
枫林新村,2,32.43,81,5,77089,250,37
振兴小区(徐汇),2,37.24,73,6,82706,308,24
品新苑,4,92.4,3,18,47510,439,17
锦屏小区,3,47.0,11,6,72340,340,34
名嘉新苑,6,146.21,3,18,59503,870,10
静安凤凰苑,3,73.03,108,26,120498,880,11
雍景园,4,107.0,56,29,79439,850,16
共和小区,3,47.48,70,6,54759,260,23
芳草路352弄,2,47.79,28,6,57543,275,23
锦鸿公寓,3,88.92,104,26,44984,400,21
柳博小区(博二小区),3,68.89,154,6,55160,380,23
南阳小区,3,68.8,35,25,94476,650,27
殷高小区,3,62.54,178,6,49248,308,23
兰花新村,3,48.92,181,6,61324,300,35
北杨园,3,45.03,91,5,63291,285,37
颛溪八村,3,63.01,173,6,45230,285,21
通河四村,2,42.42,150,6,49033,208,25
杨宅小区,3,49.9,82,6,84168,420,31
南杨小区(长清路),2,41.14,3,6,52260,215,22
梅陇二村,2,39.3,104,6,49618,195,26
海阳新村,4,89.95,3,6,58365,525,19
银都一村,1,31.0,72,6,58064,180,22
五里桥路262号,3,57.9,17,7,88082,510,29
伟业金锦苑二村,4,78.64,154,6,59766,470,14
世博家园十一街坊,3,77.12,113,5,46032,355,11
海鑫公寓,3,86.58,163,18,64680,560,20
新世纪花苑(二期)(浦东),3,65.0,7,6,66153,430,16
御桥花园,3,61.93,77,6,59744,370,21
龙柏二村,3,59.43,184,6,55527,330,23
菊泉新城(菊盛路50弄),3,83.33,172,14,39001,325,12
柏林春天,5,130.44,137,7,55197,720,12
采菊苑,2,58.75,172,11,45957,270,9
金瓯万国大厦,5,148.63,19,28,90829,1350,18
罗山三村,2,33.98,153,6,63272,215,21
益华小区,2,55.71,16,6,70005,390,21
吴宝新村,3,66.0,0,6,48484,320,23
紫欣公寓,5,138.87,137,27,51126,710,18
泗泾颐景园,7,313.35,111,1,47869,1500,14
万科城市花园,2,51.0,0,6,52941,270,23
宝启公寓,3,70.59,97,6,46748,330,17
北岭园,1,29.44,91,5,57065,168,60
双辽路200弄,1,29.5,42,6,74576,220,27
凉城二村,2,42.12,25,6,55080,232,30
万科城市花园,6,101.16,0,7,46461,470,22
上南五村,3,57.38,7,6,62739,360,30
华丽家族花园,4,106.23,134,18,103548,1100,15
新华南园大厦,2,54.59,8,31,80234,438,13
长海二村,3,72.83,10,6,61787,450,21
市光一村,4,69.7,10,6,57388,400,30
工农三村,2,42.44,10,6,54665,232,25
胡家木桥路35弄,1,32.16,14,6,77114,248,30
市光一村,3,69.58,10,18,60362,420,23
法华苑,4,122.0,82,26,81967,1000,22
桃浦一村瑞香苑,2,53.79,103,5,42758,230,31
上海阳城,2,49.6,104,6,70564,350,14
阳明花园广场,5,133.95,52,15,35834,480,21
爱法新城,4,95.0,154,11,63157,600,11
开鲁五村,3,60.89,10,6,54196,330,26
乾溪三村,2,38.08,4,6,48581,185,21
国年路160弄,3,56.8,16,6,65140,370,15
蒙自新村,2,36.4,17,7,90659,330,29
姚西小区,1,25.2,90,6,85317,215,33
纪念小区,2,40.24,110,6,58399,235,24
乌鲁木齐北路100弄,3,71.87,169,5,83484,600,29
国和二村,3,58.0,10,6,62068,360,27
虹储小区,3,60.78,142,6,70746,430,33
海天大厦,5,106.46,145,24,68570,730,20
华师大一村,4,65.18,163,6,69039,450,37
宜川一村,2,33.9,122,5,51622,175,60
大二小区,1,31.04,89,5,57989,180,60
荣胜公寓,5,139.42,26,19,66561,928,17
宝林春天苑,4,102.6,116,6,49707,510,11
大华二村,3,64.2,53,6,52959,340,21
陆家浜路413弄,2,41.42,140,6,86914,360,39
洛川路30弄,2,46.22,122,6,44353,205,30
合虹公寓,5,134.59,25,18,80243,1080,14
万登花苑,4,91.94,9,5,76136,700,20
今日丽园,4,125.0,82,28,96000,1200,14
天馨花园(公寓),5,114.98,97,6,42442,488,12
海高二村,2,38.11,52,6,45919,175,23
华高一村,4,92.55,179,7,45380,420,22
上工新村,4,71.56,164,5,66377,475,61
世界路91弄,2,33.68,10,3,59382,200,12
罗山四村,2,46.0,153,6,54347,250,24
龙吴路9弄,3,54.64,1,6,76866,420,31
名扬佳园,5,121.86,52,13,45133,550,5
泗泾颐景园,6,301.52,111,3,29848,900,7
贵龙园,5,153.52,49,11,77840,1195,15
控江四村,1,31.38,181,6,66921,210,27
茶陵小区,3,64.45,81,6,85337,550,29
中远行家,2,50.89,49,28,70347,358,13
漕溪四村,3,55.91,1,6,80128,448,31
环镇北路400弄,2,38.0,54,6,47368,180,22
新市公寓,3,102.17,110,14,58725,600,19
国和二村,2,40.96,10,6,58593,240,27
庆安一村,4,66.7,93,6,38230,255,21
上钢八九村,3,52.76,7,6,57808,305,32
万达城市公寓,3,79.4,109,17,47858,380,7
思浦小区,3,64.27,3,4,57569,370,23
上南四村,2,32.29,7,6,61938,200,35
梅陇三村,2,44.0,29,6,59090,260,23
寿德坊,2,41.4,65,6,66425,275,22
花苑村丁香园,2,44.0,65,6,60227,265,25
番禺路267弄,2,38.0,82,5,81578,310,34
北茶园,2,44.31,16,6,67704,300,19
新亚公寓,3,77.92,48,18,77002,600,27
馨康苑,4,101.1,24,13,64292,650,11
东泉苑小区,3,65.46,122,13,60342,395,24
长城小区,3,60.98,90,7,90193,550,21
呼玛三村,3,58.33,70,6,45431,265,23
长风三村,3,43.85,163,6,63854,280,31
古宋小区,2,45.0,20,6,84444,380,28
浦发博园(公寓),5,135.58,3,14,64906,880,8
梅陇三村,3,56.21,29,6,58708,330,27
曲阳大楼,3,66.64,89,25,77280,515,29
虹桥帝梵尼,4,65.95,157,6,101592,670,11
世纪花苑,5,139.29,55,17,50972,710,18
