name,rooms,area,district,floor,uprice,sprice,age
六荷苑小区,3,63.71,金桥,6,52582,335,20
控江路640弄,2,51.8,控江路,6,57915,300,28
新湖明珠城,3,58.43,武宁,28,91562,535,13
界龙阳光苑,4,113.31,川沙,4,38831,440,13
飞虹路723弄,3,46.0,周家嘴路,6,67826,312,36
上青佳园,5,144.12,长寿路,16,67860,978,16
浦发绿城,4,74.31,三林,6,51137,380,13
达安花园,4,87.11,曹家渡,29,88393,770,13
培花七村,3,49.84,北蔡,6,62199,310,21
龙南三四村,3,68.5,龙华,6,62043,425,24
民心小区,1,31.28,中山公园,6,86317,270,24
永新花苑,5,155.03,徐家汇,33,90305,1400,18
万航小区,3,62.54,中山公园,25,71953,450,22
双阳一村,2,47.7,周家嘴路,6,69182,330,24
车站新村(普陀),3,83.59,真如,18,54432,455,24
控江四村,2,36.25,黄兴公园,6,62068,225,33
南杨小区(长清路),2,40.86,三林,6,58737,240,22
竹园新村(浦东),3,49.99,源深,6,78015,390,28
彭五小区,2,48.02,彭浦,5,53727,258,36
绿洲城市花园,4,103.46,长寿路,9,81674,845,19
芳华路253弄,4,72.65,北蔡,6,57811,420,22
国年路135弄,3,67.22,五角场,6,74085,498,36
和合新村,5,94.61,御桥,6,50523,478,11
德华一村,5,102.88,南翔,6,39366,405,21
海滨二村(宝山),3,47.38,淞宝,6,37990,180,35
海滨八村,4,78.75,淞宝,6,45079,355,26
南辉小区,3,57.55,中山公园,7,92962,535,22
名都城(公寓),5,155.0,金虹桥,8,63225,980,19
松花一村,2,50.93,黄兴公园,6,57922,295,32
云雾山路9弄,2,48.6,中山公园,6,68930,335,30
西凌新邨,1,27.66,蓬莱公园,6,86767,240,27
曹杨二村,1,34.62,曹杨,6,63547,220,34
高南新村,3,68.87,外高桥,6,45738,315,22
平江路49弄,2,47.34,斜土路,5,80270,380,39
佳安公寓,5,167.37,徐家汇,34,64826,1085,17
长源小区,3,48.8,中山公园,6,76434,373,22
中星海上景庭,6,160.31,洋泾,16,79845,1280,11
临沂二村,2,51.5,南码头,6,61165,315,27
乐山八九村,3,74.43,徐家汇,18,79269,590,26
东碧林湾,6,190.0,七宝,17,63684,1210,9
美丽华花园(公寓),6,130.88,古北,21,64180,840,21
虹梅南路96弄,4,74.74,华东理工,6,56863,425,23
田林六村,2,40.0,田林,6,67000,268,34
愉景华庭,5,108.13,万里,18,73060,790,12
恒大华城梅山苑,2,48.11,三林,6,66514,320,21
临沂一村,2,52.36,南码头,6,52521,275,31
昆阳小区,4,58.61,老闵行,6,33270,195,29
桃浦七村雪松苑,2,43.0,桃浦,6,40697,175,22
华苑小区,1,31.0,中山公园,5,74193,230,37
风度国际,5,152.02,金汇,11,74990,1140,12
国定路600弄,2,50.36,五角场,6,60166,303,30
广中三村,1,33.02,凉城,5,59055,195,60
汇翠花园,5,178.22,徐家汇,34,87532,1560,14
协诚中心大厦,6,134.93,不夜城,26,48914,660,13
美丽星城,4,86.99,九亭,16,42533,370,13
南洋博仕欣居,5,133.41,老闵行,14,44974,600,12
延北小区,2,54.0,西郊,5,63888,345,24
锦华花园,5,120.42,北蔡,5,62282,750,20
罗阳七村,3,62.32,梅陇,6,51347,320,22
兴南花园,4,117.28,斜土路,24,69918,820,22
东兰小区,3,66.1,古美,6,54462,360,28
铁路新村(杨浦),2,50.27,五角场,6,67634,340,30
杉林新月环林东路875弄,4,84.89,三林,18,61255,520,11
张江汤臣豪园(三期),4,89.35,张江,11,83939,750,6
甘泉一村,1,25.88,甘泉宜川,5,54095,140,64
远洋新村,2,39.87,临平路,5,72736,290,38
盛大金磐,5,264.13,陆家嘴,47,109794,2900,12
爱俪轩,1,50.19,静安寺,38,78700,395,19
金桥新家园,4,100.45,金桥,20,55749,560,17
太浜巷小区,3,62.22,光新,6,69913,435,28
上虹新村,3,76.07,金虹桥,6,53240,405,21
静安新城十区,3,65.72,静安新城,6,53256,350,20
凌云新村,2,49.07,华东理工,6,54004,265,23
梧桐城邦大公馆,2,68.87,大华,10,72310,498,6
浦江世博家园二街坊,6,124.63,浦江,14,43328,540,11
西宝兴路949弄,2,40.52,凉城,6,51826,210,28
世博花园,7,194.23,鲁迅公园,20,89069,1730,13
祁连二村,3,66.36,上大,6,45207,300,23
培花七村,2,56.65,北蔡,7,55604,315,22
星河世纪城,4,115.88,真如,24,61270,710,9
蓝高小区,2,42.43,塘桥,6,67876,288,26
申立苑,4,109.02,洋泾,11,77967,850,17
尊园,5,147.22,徐家汇,37,98492,1450,14
华东花苑,3,71.4,上海南站,7,53221,380,20
康平小区,2,44.4,彭浦,6,52927,235,30
恒盛鼎城华公馆,4,89.0,桃浦,16,54831,488,6
控江五村,1,34.12,黄兴公园,4,52168,178,60
博爱家园,5,124.94,世博,6,68833,860,15
虹一小区,3,50.8,虹桥,6,67913,345,39
延长中路451弄,3,53.9,大宁,6,68645,370,31
西二小区,2,46.56,曲阳,6,67869,316,34
武宁小城,3,66.37,武宁,28,61774,410,20
吉浦路615弄,2,48.52,高境,6,52555,255,23
曹杨五村(芙蓉园),3,67.72,曹杨,6,63496,430,28
上南三村,3,49.72,世博,6,61946,308,33
芷江中路493弄,3,55.83,西藏北路,7,62690,350,25
万邦都市花园,5,97.69,北蔡,6,80356,785,17
好世凤凰城,4,94.4,颛桥,4,56144,530,13
怡福苑,5,102.61,五角场,23,61397,630,12
金鹿公寓,6,134.5,古北,8,63197,850,24
竹园高层,4,79.23,源深,26,74466,590,25
竹园新村(浦东),2,42.23,源深,6,80511,340,30
金沙嘉年华,5,147.05,长征,6,52363,770,13
华敏世纪广场,5,151.53,镇宁路,21,93710,1420,16
公交新村,2,47.72,鞍山,5,62866,300,22
纯翠苑,4,94.57,三林,6,67146,635,16
闻喜路1223弄,1,33.68,彭浦,6,48990,165,26
控江西三村,2,41.0,黄兴公园,5,58536,240,13
东方巴黎,6,158.55,衡山路,37,105960,1680,17
罗城小区,3,65.95,上海南站,6,64594,426,20
协昌小区,3,84.4,龙华,24,70853,598,23
新闸路278号,2,33.27,人民广场,7,87165,290,41
金丽广场,5,136.6,田林,24,67349,920,21
斜土路2200弄,2,35.99,徐家汇,6,65295,235,30
爱中爱华公寓,4,86.42,万体馆,19,63642,550,20
龙山新村,2,40.56,万体馆,6,70266,285,40
康瞿小区,2,38.32,打浦桥,20,85855,329,27
仁恒滨江园,6,221.84,陆家嘴,10,99981,2218,18
强生古北花园,5,158.92,古北,17,97533,1550,10
香榭丽花园,5,147.71,源深,32,91395,1350,16
汪家井小区,3,51.89,甘泉宜川,6,53960,280,30
东方城市花园(二期),5,152.74,塘桥,24,69398,1060,12
海虹小区,1,36.77,凉城,6,67990,250,32
密三小区,2,39.53,曲阳,6,65772,260,36
长白三村,2,42.13,黄兴公园,4,59340,250,24
田林十四村,1,33.81,田林,6,84294,285,30
三门路358弄,3,68.14,五角场,7,52098,355,23
曲园,13,740.75,淮海中路,3,87478,6480,21
恒盛鼎城华公馆,5,140.23,桃浦,16,61327,860,6
东体小区,2,39.36,曲阳,6,73170,288,35
金鹿大楼,2,45.05,淮海中路,29,94339,425,25
太阳都市花园,7,190.0,豫园,24,78947,1500,18
宁馨小区,1,36.89,闸北公园,6,69937,258,25
中远两湾城,3,72.94,中远两湾城,33,79517,580,16
上海绿城,5,134.55,杨东,16,86213,1160,10
毕加索小镇(一期)(公寓),4,89.65,唐镇,8,59118,530,7
华山花苑,2,54.81,镇宁路,24,105820,580,22
月季园(徐汇),4,77.5,康健,6,56387,437,26
商洛小区,1,33.6,凉城,5,52083,175,59
曹杨五村(杏梅园),2,44.42,曹杨,6,56280,250,27
康宁坊,2,41.36,康健,6,65764,272,26
西木小区,1,33.9,斜土路,4,73746,250,59
东方城市花园(二期),4,117.29,塘桥,14,76732,900,11
车站新村(普陀),3,70.38,真如,18,53282,375,21
祥东小区(虹口),2,35.32,曲阳,6,62287,220,35
新梅莘苑,5,121.0,莘庄,32,62809,760,12
昌五小区,3,56.24,世博,6,60455,340,22
雪野二村,3,75.3,世博,16,60026,452,24
八一小区,3,54.0,曲阳,6,68518,370,21
控江二村,2,44.65,控江路,5,75923,339,44
愉景华庭,3,81.3,万里,23,71340,580,10
长宁路1488弄,3,57.94,中山公园,6,53503,310,27
新湖云庭,5,121.34,斜土路,23,76644,930,12
王桥苑,4,87.82,川沙,6,39854,350,16
长江公寓,2,51.0,人民广场,14,111764,570,78
京州大楼,3,71.4,静安寺,24,92436,660,24
双宝小区,3,48.51,四川北路,18,68027,330,28
龙盛佳苑,2,49.32,阳城,15,57785,285,6
长乐路683号,1,34.77,衡山路,6,113603,395,40
北宝兴路10弄,3,52.35,闸北公园,6,58261,305,32
水韵华庭,5,142.23,大华,17,66793,950,12
西南名苑,4,92.87,泗泾,5,39840,370,12
顺馨佳园,2,60.46,川沙,6,50942,308,8
恒大华城天地苑,5,115.67,三林,9,70891,820,15
上海绿城,4,112.0,杨东,12,86607,970,13
海滨新村,3,65.25,淞宝,5,43678,285,33
康健路120弄,3,55.87,康健,6,79649,445,30
大华锦绣华城(十二街区),4,97.0,北蔡,6,74226,720,10
银都新村(8至10区),4,70.1,颛桥,6,43937,308,22
南方城,2,57.92,古美,14,89779,520,12
保利叶语(一期)(公寓),4,90.12,顾村,16,56591,510,5
保利叶语(一期)(公寓),6,125.0,顾村,16,59600,745,5
玉田新村,1,31.47,曲阳,5,53066,167,60
东航小区,2,33.94,龙华,4,75132,255,50
煤科公寓,3,70.2,龙华,20,72649,510,27
金浦小区(塘桥),3,52.11,塘桥,6,73882,385,22
万航小区,1,50.34,中山公园,25,63567,320,22
静安晶华园,5,107.84,江宁路,31,106639,1150,13
国际广场(卢湾),5,153.19,新天地,29,68542,1050,20
绿地泾南公寓,4,102.41,洋泾,6,79093,810,18
中海馨园,5,145.18,康健,18,89544,1300,16
锦秋花园(公寓),2,63.97,上大,16,54713,350,10
万景园,5,124.53,长征,6,63840,795,14
静安晶华园,5,144.16,江宁路,33,101970,1470,12
奥林匹克花园,3,83.7,九亭,11,43010,360,9
密二小区,1,36.91,曲阳,6,67732,250,34
共康五村,3,61.16,共康,6,52321,320,20
呼玛二村,3,55.04,张庙,6,50872,280,27
世茂滨江花园,5,206.06,陆家嘴,61,89779,1850,8
大运盛城,4,112.28,控江路,28,69914,785,11
狮城花苑,4,91.81,龙华,6,64263,590,22
控江二村107弄小区,1,36.14,黄兴公园,5,65024,235,21
安化路413号,1,35.21,中山公园,7,75262,265,27
汇豪天下,5,129.86,陆家嘴,32,92407,1200,13
云舫小区,3,75.41,北外滩,18,63652,480,28
世界路99弄,3,70.41,中原,6,51129,360,22
培花七村,3,57.06,北蔡,6,56607,323,22
阳明新城,3,66.9,周家嘴路,35,79222,530,20
新时代富嘉花园,4,96.18,古美,11,75899,730,9
欧风花都,4,111.34,古美,11,64666,720,14
远中风华园(公寓),4,143.05,南京西路,12,124432,1780,6
文兰小区,2,40.82,塘桥,6,68593,280,25
万科城市花园,4,74.78,七宝,7,47873,358,23
文宝苑,3,71.15,顾村,5,50597,360,9
明珠苑(浦东),4,76.1,洋泾,6,81471,620,19
新泾一村,2,52.77,北新泾,6,57797,305,33
梅陇二村,3,57.24,梅陇,6,54157,310,29
老西门新苑,6,288.3,老西门,44,80471,2320,11
星辰园(公寓),4,92.99,松江大学城,18,44090,410,12
华富小区,2,50.0,万体馆,7,69000,345,22
龙潭小区,1,35.52,阳城,6,56306,200,24
柏丽华庭,5,128.64,杨行,18,42599,548,10
古美西路420弄,2,55.46,古美,6,54994,305,22
青春驿站,2,43.05,九亭,13,54587,235,10
水电路1013弄,1,32.8,凉城,6,53353,175,27
建工天峰公寓,3,81.37,曲阳,18,76195,620,21
保利西子湾,4,104.11,松江大学城,14,43223,450,8
桃林小区,4,107.33,源深,24,81990,880,20
江南新村(普陀),2,33.97,武宁,7,66234,225,26
地杰国际城F欧香四季,4,109.0,御桥,17,66972,730,11
愉景华庭,4,107.15,万里,18,68128,730,12
振安广场,5,157.88,南京西路,23,69673,1100,21
天山路1726弄,3,56.74,中山公园,6,70497,400,29
茗苑,3,80.32,五角场,7,59138,475,20
交通路3193弄,2,48.96,万里,6,59232,290,21
大宁路660弄,3,69.5,大宁,12,81294,565,22
花苑村桂花园,3,61.52,康健,6,61768,380,28
金属新村,4,86.65,凉城,6,62319,540,22
万佳苑,3,61.39,黄兴公园,6,62713,385,19
大上海国际花园五区,4,93.57,静安新城,7,61985,580,21
地杰国际城D街坊,4,84.8,御桥,27,50707,430,8
洛东大楼,1,39.51,闸北公园,20,68337,270,31
双辽新村,2,53.82,鞍山,7,66889,360,26
华敏世纪广场,5,138.72,镇宁路,26,76412,1060,16
阳光二村,2,49.05,洋泾,6,59123,290,23
共富一村,2,51.37,共富,6,43799,225,20
景峰苑,3,52.21,阳城,6,55544,290,22
仁恒滨江园,6,257.68,陆家嘴,32,89257,2300,14
百乐门小区,2,47.54,静安寺,11,85191,405,39
一品漫城(一期)(公寓),5,133.25,浦江,5,62288,830,9
彭五小区,2,56.83,彭浦,5,52085,296,35
市光三村,3,57.01,中原,6,52622,300,24
高荣小区,2,60.08,曹家渡,24,76564,460,26
天天花园,4,137.28,打浦桥,32,71751,985,20
九歌上郡,4,84.63,静安新城,12,74441,630,11
汇龙新城,5,143.69,五里桥,33,101607,1460,15
眉州路515弄,2,39.26,东外滩,7,58583,230,29
新凯家园,3,79.33,泗泾,11,35043,278,8
控江路1203号,3,75.15,周家嘴路,18,59214,445,22
大西小区,2,33.47,曲阳,5,61248,205,41
申峰大厦,2,64.52,徐家汇,26,85244,550,12
平吉一村,3,66.94,古美,6,52435,351,22
德华一村,3,68.26,南翔,6,39994,273,23
凌兆新村(凌兆路711弄),2,50.86,三林,6,52890,269,18
祁连二村,3,68.61,上大,6,41539,285,23
龙吴路9弄,1,33.82,万体馆,6,75399,255,31
民星二村,2,42.32,中原,6,50803,215,27
东体育会路401弄,3,72.96,曲阳,6,70038,511,35
桃林小区,4,96.43,源深,18,81924,790,18
大二小区,2,32.66,曲阳,6,56644,185,44
尚东国际名园,5,113.17,三林,8,83060,940,10
美兰湖岭域,5,90.25,罗店,6,43213,390,7
环镇北路400弄,3,54.93,大场镇,6,47332,260,22
荣乐二村,4,70.27,松江老城,6,36288,255,31
彭五小区,2,39.86,彭浦,5,55193,220,39
恒大华城长清苑,4,93.23,三林,6,64356,600,17
一品漫城(一期)(公寓),3,90.68,浦江,13,57344,520,9
鹤庆苑,3,90.92,老闵行,6,41794,380,17
翠竹苑,3,63.0,三林,6,55555,350,20
东上海中心,3,85.97,黄兴公园,24,79097,680,9
东旺名苑,5,104.65,三林,11,66889,700,7
江南新村(徐汇),3,45.77,斜土路,5,64452,295,63
控江西三村,3,50.92,黄兴公园,6,58915,300,18
佳安公寓,5,167.37,徐家汇,34,59747,1000,17
锦泰苑(徐汇),3,69.51,华东理工,6,53949,375,22
金港花园(公寓),5,137.25,泗泾,14,33515,460,10
春申府邸,4,97.5,莘庄,6,47692,465,10
番禺大厦,2,70.66,新华路,29,72176,510,18
象屿名城,4,90.63,九亭,14,49652,450,6
长白三村,3,62.9,黄兴公园,6,57233,360,38
桂林苑,4,83.3,漕河泾,6,55222,460,22
慧芝湖花园,6,184.83,大宁,23,89271,1650,10
黑山小区,2,43.94,中原,6,59171,260,31
世茂滨江花园,5,232.56,陆家嘴,60,92449,2150,8
宝虹公寓,5,133.59,金汇,7,62130,830,19
欧九小区,2,55.31,鲁迅公园,6,66895,370,32
东渡名人大厦,2,48.46,曲阳,21,61906,300,14
海滨三村,2,49.39,淞宝,5,44543,220,37
江中公寓,5,102.83,松江新城,6,36954,380,39
莘梓苑,5,116.87,莘庄,5,64173,750,16
通河四村,2,44.0,通河,6,50000,220,28
天馨花园(公寓),4,114.14,杨行,12,42053,480,8
名嘉新苑,5,119.08,三林,18,61135,728,10
兆嘉园,5,132.53,万体馆,21,72436,960,17
同济华城,2,66.32,古美,17,72376,480,11
北茶园,2,41.18,五角场,6,72365,298,19
云福大厦,5,137.27,斜土路,24,71392,980,18
打浦路480弄,2,48.53,打浦桥,5,63878,310,38
东源名都,4,105.06,高行,14,57110,600,6
古北国际花园,4,147.06,古北,32,91799,1350,11
鎏园,5,117.37,淞南,14,56232,660,9
中远两湾城,5,139.48,中远两湾城,33,63808,890,16
和合新村,2,52.86,御桥,6,55807,295,11
宝钢三村,3,49.11,淞宝,6,45204,222,36
控江西三村,3,41.0,黄兴公园,6,60975,250,18
东方明珠大宁公寓,4,109.37,大宁,25,64002,700,19
桃浦六村绿春苑,3,62.2,桃浦,6,39389,245,23
象源丽都,5,132.38,长征,11,63075,835,13
虹桥乐庭,5,147.23,徐家汇,28,101881,1500,12
眉州路515弄,1,39.3,东外滩,7,66157,260,29
博爱家园,3,64.24,世博,6,70049,450,16
精文城上城,6,203.1,西藏北路,28,72870,1480,13
逸兴家园,6,124.16,淞南,9,45505,565,15
香楠小区,3,62.75,张江,6,60557,380,22
祁连二村,4,91.92,上大,6,41884,385,21
宝石公寓,3,79.8,古北,6,72681,580,26
金地格林世界(卢尔公寓),4,99.17,南翔,18,44368,440,11
寿昌坊,3,50.78,康健,6,63016,320,31
南天大楼,3,65.29,徐家汇,18,88834,580,22
张江汤臣豪园(二期),5,137.26,张江,11,65568,900,10
金东名苑,4,86.0,金桥,14,72674,625,10
徐家汇花园,5,127.0,徐家汇,31,86614,1100,13
凌云新村,3,61.7,华东理工,6,55105,340,23
奥林匹克花园,4,90.2,九亭,13,45121,407,8
靖宇家园,5,113.52,黄兴公园,17,69415,788,11
锦博苑,3,79.52,北蔡,6,74195,590,10
宏润花园,4,99.73,万体馆,32,99268,990,12
民华小区,3,54.09,江湾镇,6,56387,305,28
东方家园,4,122.04,五角场,9,68010,830,12
新湖云庭,4,121.05,斜土路,23,76001,920,12
上海知音苑,4,102.19,长寿路,6,83178,850,16
贝越水岸名邸,4,101.22,川沙,8,52361,530,10
奥林匹克花园,3,73.47,九亭,16,42194,310,10
平江路273弄,8,141.39,徐家汇,2,137916,1950,21
菊泉新城(陆翔路358弄),3,70.81,顾村,6,45191,320,12
新德公寓(浦东),3,64.39,川沙,6,41155,265,24
法华镇路878弄,3,44.55,新华路,6,61728,275,29
弘辉名苑,5,129.69,世博滨江,22,89444,1160,12
万兆家园(一期),4,83.72,七宝,6,58528,490,17
松苑小区,3,64.65,黄兴公园,7,57231,370,22
地杰国际城F欧香四季,5,124.71,御桥,18,64148,800,11
民乐一村,4,75.72,松江老城,6,37638,285,33
宜川六村,2,43.37,甘泉宜川,7,45423,197,32
华润外滩九里,6,270.94,黄浦滨江,24,143205,3880,6
曲阳林云小区,3,61.42,曲阳,6,65125,400,29
港驳小区,3,56.28,塘桥,6,70717,398,32
漕溪四村,4,73.74,万体馆,6,78383,578,31
天际花园,5,176.82,徐家汇,29,83700,1480,16
靖宇东路85弄,3,87.93,黄兴公园,6,59137,520,22
今日丽园,6,180.36,新华路,28,81281,1466,14
地杰国际城E欧泊时光,4,99.4,御桥,18,61871,615,10
斜土路486弄,3,40.65,五里桥,7,79950,325,33
未来域,4,92.06,三林,18,69519,640,11
玉兰花苑,5,154.43,徐家汇,25,77705,1200,25
天山河畔花园,5,141.59,天山,24,81220,1150,12
霍兰公寓,3,82.08,东外滩,24,67007,550,23
漕溪四村,3,42.81,万体馆,6,74748,320,35
裕德大厦,3,95.61,徐家汇,24,89948,860,20
肇周路417号,4,66.39,老西门,6,79831,530,37
佳龙花园,5,127.1,黄兴公园,18,77891,990,13
越富豪庭,4,121.42,塘桥,20,71652,870,11
申亚新华府,6,205.5,新华路,30,87591,1800,15
锦秋花园(别墅),5,205.32,上大,3,42859,880,10
汇豪天下,4,88.93,陆家嘴,35,106825,950,13
世茂滨江花园,5,237.93,陆家嘴,49,99987,2379,8
新城盛景园,4,76.76,夏阳,4,38822,298,8
泗东新村,2,40.55,淞宝,5,39457,160,34
淮海鑫城苑,6,202.62,徐家汇,6,78965,1600,18
镇宁路545弄,4,96.5,镇宁路,6,80829,780,27
石一小区,2,45.76,光新,7,60096,275,27
长白三村,2,45.83,黄兴公园,5,63277,290,35
榆兰新村,2,45.46,临平路,5,52793,240,60
名都城(公寓),4,156.74,金虹桥,16,59844,938,19
汝南街小区,2,54.94,五里桥,7,91008,500,23
长江路28弄,3,55.0,淞南,6,38181,210,23
怒江新苑,4,84.7,长风,6,66115,560,20
君御豪庭,4,117.22,江宁路,37,123699,1450,8
古美西路420弄,4,75.72,古美,6,57448,435,21
阳城贵都,3,81.83,阳城,11,74544,610,7
斜土路2200弄,1,33.17,徐家汇,6,69339,230,30
海滨新村,1,35.0,淞宝,5,41428,145,35
上海绿城,5,125.43,杨东,11,95670,1200,12
惠德新邨,2,41.0,北蔡,6,63414,260,21
古美小区,2,35.2,古美,6,64772,228,24
王家堂小区,2,42.96,徐家汇,6,84962,365,26
罗马花园,5,187.43,古北,18,58688,1100,23
精文城上城,3,70.68,西藏北路,18,79230,560,13
毕加索小镇(一期)(公寓),4,93.0,唐镇,8,58064,540,7
长风二村长风馨苑,2,41.78,长风,6,62230,260,33
东方城市花园(二期),4,122.16,塘桥,24,77766,950,12
凯旋花苑,4,95.29,徐家汇,33,100745,960,16
九州花苑,5,117.72,黄兴公园,25,58613,690,21
丰庄十四街坊,3,71.09,丰庄,6,50640,360,19
同济蓬莱家园,4,93.79,蓬莱公园,27,102356,960,13
达丰新村,2,35.94,武宁,6,63717,229,34
益晖新苑,5,108.3,控江路,17,66389,719,7
经纬观澜弘郡家园(三期),3,63.99,上大,14,58602,375,8
大连西路26弄,1,34.0,鞍山,6,117352,399,26
明园森林都市,5,88.44,大宁,33,84237,745,4
海高二村,2,38.11,外高桥,6,45919,175,23
九歌上郡,3,81.39,静安新城,12,73473,598,11
潍坊八村,2,40.72,潍坊,6,73673,300,32
商洛小区,1,36.38,凉城,5,53051,193,59
保利叶语(二期)(公寓),6,122.45,顾村,17,57982,710,4
万立城(公寓),5,103.45,安亭,29,31899,330,1
眉州路515弄,1,31.95,东外滩,6,65727,210,31
泰富苑,3,79.58,曹杨,5,66599,530,19
新湖明珠城,4,103.58,武宁,26,88820,920,13
鹏程苑,3,65.17,中原,6,62145,405,20
金日世家,4,103.27,蓬莱公园,25,106516,1100,11
万科城市花园,5,125.04,七宝,5,51983,650,19
华馨小区,3,59.15,中山公园,5,77430,458,30
凤城三村,3,47.64,控江路,5,54156,258,52
健安坊,3,66.1,康健,4,73373,485,26
贵峰苑,6,156.88,颛桥,6,40795,640,12
控江路1455弄,4,72.0,周家嘴路,6,66666,480,14
黄兴绿园,5,136.32,黄兴公园,12,70422,960,13
锦悦苑,4,98.18,外高桥,6,41250,405,17
绿厦小区,3,62.08,西藏北路,9,72487,450,35
文化佳园,6,143.59,黄兴公园,11,87053,1250,15
黄山新村,3,62.16,金杨,6,80276,499,22
凤城三村,3,45.82,控江路,5,67656,310,6
永馨小区,2,46.79,北新泾,6,59628,279,24
莱阳北小区,3,60.07,金桥,6,50774,305,24
罗山三村,3,68.88,金杨,6,52264,360,23
龙腾小区,3,79.0,江湾镇,5,59493,470,16
上海绿城,5,125.61,杨东,13,89164,1120,12
